source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
ycT2A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T2a Category,yc-AJCC/UICC-T2a,1634979,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT2A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T2b Category,yc-AJCC/UICC-T2b,1634179,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT2A1,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T2a1 Category,yc-AJCC/UICC-T2a1,1634687,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT2A2,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T2a2 Category,yc-AJCC/UICC-T2a2,1634136,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT2C,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T2c Category,yc-AJCC/UICC-T2c,1634346,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT2D,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T2d Category,yc-AJCC/UICC-T2d,1635167,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT3,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T3 Category,yc-AJCC/UICC-T3,1633608,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT3A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T3a Category,yc-AJCC/UICC-T3a,1635570,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT3B,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T3b Category,yc-AJCC/UICC-T3b,1634458,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT3C,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T3c Category,yc-AJCC/UICC-T3c,1634827,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT3D,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T3d Category,yc-AJCC/UICC-T3d,1635313,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT3E,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T3e Category,yc-AJCC/UICC-T3e,1634464,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT4,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T4 Category,yc-AJCC/UICC-T4,1635044,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT4A,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T4a Category,yc-AJCC/UICC-T4a,1634020,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT4B,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T4b Category,yc-AJCC/UICC-T4b,1635456,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT4C,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T4c Category,yc-AJCC/UICC-T4c,1634280,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycT4D,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T4d Category,yc-AJCC/UICC-T4d,1633863,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycTA,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical Ta Category,yc-AJCC/UICC-Ta,1634667,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycTE,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical T4e Category,yc-AJCC/UICC-T4e,1633691,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycTIS,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical Tis Category,yc-AJCC/UICC-Tis,1635436,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycTIS(DCIS),0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical Tis(DCIS) Category,yc-AJCC/UICC-Tis(DCIS),1635724,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycTIS(LAMN),0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical Tis(LAMN) Category,yc-AJCC/UICC-Tis(LAMN),1634159,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycTIS(PAGET),0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical Tis(Paget) Category,yc-AJCC/UICC-Tis(Paget),1635362,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ycTX,0,None,cancer,TNM-kood,AJCC/UICC post therapy clinical TX Category,yc-AJCC/UICC-TX,1634224,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
yp0,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 0,yp-AJCC/UICC-Stage-0,1635675,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
yp0A,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 0a,yp-AJCC/UICC-Stage-0A,1634031,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
yp0IS,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 0is,yp-AJCC/UICC-Stage-0IS,1634084,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypI,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1,yp-AJCC/UICC-Stage-1,1635095,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIA,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1A,yp-AJCC/UICC-Stage-1A,1633664,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIA1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1A1,yp-AJCC/UICC-Stage-1A1,1634168,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIA2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1A2,yp-AJCC/UICC-Stage-1A2,1634343,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIA3,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1A3,yp-AJCC/UICC-Stage-1A3,1634266,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIB,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1B,yp-AJCC/UICC-Stage-1B,1635453,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIB1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1B1,yp-AJCC/UICC-Stage-1B1,1635207,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIB2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1B2,yp-AJCC/UICC-Stage-1B2,1634292,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIC,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1C,yp-AJCC/UICC-Stage-1C,1634416,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIE,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1E,yp-AJCC/UICC-Stage-1E,1633383,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypII,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 2,yp-AJCC/UICC-Stage-2,1635689,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIA,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 2A,yp-AJCC/UICC-Stage-2A,1634998,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIA1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 2A1,yp-AJCC/UICC-Stage-2A1,1635886,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIA2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 2A2,yp-AJCC/UICC-Stage-2A2,1635809,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIB,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 2B,yp-AJCC/UICC-Stage-2B,1635334,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIC,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 2C,yp-AJCC/UICC-Stage-2C,1635036,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIE,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 2E,yp-AJCC/UICC-Stage-2E,1633342,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIII,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3,yp-AJCC/UICC-Stage-3,1633837,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIIA,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3A,yp-AJCC/UICC-Stage-3A,1633381,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIIA1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3A1,yp-AJCC/UICC-Stage-3A1,1635460,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIIA2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3A2,yp-AJCC/UICC-Stage-3A2,1634164,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIIB,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3B,yp-AJCC/UICC-Stage-3B,1635674,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIIC,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3C,yp-AJCC/UICC-Stage-3C,1635325,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIIC1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3C1,yp-AJCC/UICC-Stage-3C1,1633796,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIIC2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3C2,yp-AJCC/UICC-Stage-3C2,1634140,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIIID,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 3D,yp-AJCC/UICC-Stage-3D,1633794,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIS,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 1s,yp-AJCC/UICC-Stage-1S,1633505,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIV,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 4,yp-AJCC/UICC-Stage-4,1634077,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIVA,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 4A,yp-AJCC/UICC-Stage-4A,1633860,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIVA1,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 4A1,yp-AJCC/UICC-Stage-4A1,1633555,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIVA2,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 4A2,yp-AJCC/UICC-Stage-4A2,1633385,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIVB,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 4B,yp-AJCC/UICC-Stage-4B,1633973,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypIVC,0,None,cancer,Vähi staadium,AJCC/UICC post therapy pathological Stage 4C,yp-AJCC/UICC-Stage-4C,1635801,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypM0,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological M0 Category,yp-AJCC/UICC-M0,1633364,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypM0(I+),0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological M0(i+) Category,yp-AJCC/UICC-M0(i+),1634415,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypM1,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological M1 Category,yp-AJCC/UICC-M1,1634355,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypM1A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological M1a Category,yp-AJCC/UICC-M1a,1633657,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypM1B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological M1b Category,yp-AJCC/UICC-M1b,1635829,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypM1C,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological M1c Category,yp-AJCC/UICC-M1c,1635498,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypM1D,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological M1d Category,yp-AJCC/UICC-M1d,1634003,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypMX,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological MX Category,yp-AJCC/UICC-MX,1635235,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN0,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N0 Category,yp-AJCC/UICC-N0,1633527,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN0A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N0a Category,yp-AJCC/UICC-N0a,1634158,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN0B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N0b Category,yp-AJCC/UICC-N0b,1634985,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN0(I+),0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N0(i+) Category,yp-AJCC/UICC-N0(i+),1635444,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN0(MOL+),0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N0(mol+) Category,yp-AJCC/UICC-N0(mol+),1634866,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1 Category,yp-AJCC/UICC-N1,1634788,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1a Category,yp-AJCC/UICC-N1a,1633474,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1A(SN),0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1a(sn) Category,yp-AJCC/UICC-N1a(sn),1634557,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1b Category,yp-AJCC/UICC-N1b,1635550,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1B1,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1b1 Category,yp-AJCC/UICC-N1b1,1634560,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1B2,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1b2 Category,yp-AJCC/UICC-N1b2,1635105,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1B3,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1b3 Category,yp-AJCC/UICC-N1b3,1635166,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1B4,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1b4 Category,yp-AJCC/UICC-N1b4,1634889,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1C,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1c Category,yp-AJCC/UICC-N1c,1635714,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN1MI,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N1mi Category,yp-AJCC/UICC-N1mi,1635852,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN2,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N2 Category,yp-AJCC/UICC-N2,1635061,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN2A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N2a Category,yp-AJCC/UICC-N2a,1635796,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN2B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N2b Category,yp-AJCC/UICC-N2b,1633816,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN2C,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N2c Category,yp-AJCC/UICC-N2c,1635312,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN2MI,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N2mi Category,yp-AJCC/UICC-N2mi,1635065,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN3,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N3 Category,yp-AJCC/UICC-N3,1635094,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN3A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N3a Category,yp-AJCC/UICC-N3a,1634776,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN3B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N3b Category,yp-AJCC/UICC-N3b,1634784,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN3C,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N3c Category,yp-AJCC/UICC-N3c,1633408,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypN4,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological N4 Category,yp-AJCC/UICC-N4,1634466,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypNX,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological NX Category,yp-AJCC/UICC-NX,1635503,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT0,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T0 Category,yp-AJCC/UICC-T0,1634594,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1 Category,yp-AJCC/UICC-T1,1635781,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1a Category,yp-AJCC/UICC-T1a,1634793,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1A1,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1a1 Category,yp-AJCC/UICC-T1a1,1633812,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1A2,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1a2 Category,yp-AJCC/UICC-T1a2,1634685,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1b Category,yp-AJCC/UICC-T1b,1634264,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1B1,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1b1 Category,yp-AJCC/UICC-T1b1,1633380,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1B2,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1b2 Category,yp-AJCC/UICC-T1b2,1635607,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1B3,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1b3 Category,yp-AJCC/UICC-T1b3,1634311,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1C,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1c Category,yp-AJCC/UICC-T1c,1633935,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1C1,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1c1 Category,yp-AJCC/UICC-T1c1,1635144,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1C2,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1c2 Category,yp-AJCC/UICC-T1c2,1635548,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1C3,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1c3 Category,yp-AJCC/UICC-T1c3,1634851,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1D,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1d Category,yp-AJCC/UICC-T1d,1635237,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT1MI,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T1mi Category,yp-AJCC/UICC-T1mi,1635250,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT2,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T2 Category,yp-AJCC/UICC-T2,1634660,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT2A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T2a Category,yp-AJCC/UICC-T2a,1634246,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT2A1,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T2a1 Category,yp-AJCC/UICC-T2a1,1633285,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT2A2,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T2a2 Category,yp-AJCC/UICC-T2a2,1635716,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT2B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T2b Category,yp-AJCC/UICC-T2b,1634182,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT2C,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T2c Category,yp-AJCC/UICC-T2c,1633867,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT2D,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T2d Category,yp-AJCC/UICC-T2d,1633478,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT3,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T3 Category,yp-AJCC/UICC-T3,1633436,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT3A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T3a Category,yp-AJCC/UICC-T3a,1635035,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT3B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T3b Category,yp-AJCC/UICC-T3b,1633721,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT3C,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T3c Category,yp-AJCC/UICC-T3c,1635331,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT3D,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T3d Category,yp-AJCC/UICC-T3d,1635515,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT3E,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T3e Category,yp-AJCC/UICC-T3e,1635492,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT4,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T4 Category,yp-AJCC/UICC-T4,1635082,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT4A,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T4a Category,yp-AJCC/UICC-T4a,1633623,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT4B,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T4b Category,yp-AJCC/UICC-T4b,1635623,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT4C,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T4c Category,yp-AJCC/UICC-T4c,1635891,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT4D,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T4d Category,yp-AJCC/UICC-T4d,1634904,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypT4E,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological T4e Category,yp-AJCC/UICC-T4e,1633689,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypTA,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological Ta Category,yp-AJCC/UICC-Ta,1634905,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypTIS,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological Tis Category,yp-AJCC/UICC-Tis,1634418,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypTIS(DCIS),0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological Tis(DCIS) Category,yp-AJCC/UICC-Tis(DCIS),1635419,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypTIS(LAMN),0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological Tis(LAMN) Category,yp-AJCC/UICC-Tis(LAMN),1633941,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypTIS(PAGET),0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological Tis(Paget) Category,yp-AJCC/UICC-Tis(Paget),1634222,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
ypTX,0,None,cancer,TNM-kood,AJCC/UICC post therapy pathological TX Category,yp-AJCC/UICC-TX,1633338,Cancer Modifier,Measurement,Staging/Grading,2025-02-21,2099-12-31
