source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
79174-9,21492318,LOINC,loinc,Kasvuhormoon seerumis/plasmas 90 minutit (pärast mõjutust),Somatotropin [Units/volume] in Serum or Plasma --1.5 hours post XXX challenge,79174-9,21492318,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79175-6,21492319,LOINC,loinc,Kasvuhormoon seerumis/plasmas 60 minutit (pärast mõjutust),Somatotropin [Units/volume] in Serum or Plasma --1 hour post XXX challenge,79175-6,21492319,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79176-4,21492320,LOINC,loinc,Kasvuhormoon seerumis/plasmas 30 minutit (pärast mõjutust),Somatotropin [Units/volume] in Serum or Plasma --30 minutes post XXX challenge,79176-4,21492320,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
7917-8,3013906,LOINC,loinc,Inimese immuunpuudulikkuse viiruse 1. tüübi vastased antikehad seerumis/plasmas,HIV 1 Ab [Presence] in Serum,7917-8,3013906,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79180-6,21492324,LOINC,loinc,Kasvuhormoon seerumis/plasmas 45 minutit (pärast mõjutust),Somatotropin [Units/volume] in Serum or Plasma --45 minutes post XXX challenge,79180-6,21492324,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79181-4,21492325,LOINC,loinc,Kasvuhormoon seerumis/plasmas 15 minutit (pärast mõjutust),Somatotropin [Units/volume] in Serum or Plasma --15 minutes post XXX challenge,79181-4,21492325,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79182-2,21492326,LOINC,loinc,RP III (RNA polümeraas III) vastase IgG hulk seerumis/plasmas,RNA polymerase III IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,79182-2,21492326,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
7918-6,3011325,LOINC,loinc,Inimese immuunpuudulikkuse viiruse 1. ja 2. tüübi vastased antikehad seerumis/plasmas (ribaanalüüs),HIV 1+2 Ab [Presence] in Serum,7918-6,3011325,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79190-5,21492333,LOINC,loinc,Zika viiruse RNA,Zika virus RNA [Presence] in Specimen by NAA with probe detection,79190-5,21492333,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
7919-4,3015015,LOINC,loinc,Inimese immuunpuudulikkuse viiruse 2. tüübi vastased antikehad seerumis/plasmas,HIV 2 Ab [Presence] in Serum,7919-4,3015015,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79210-1,21492353,LOINC,loinc,FLT3 geeni sisemiste tandemduplikatsioonide DNA veres,FLT3 gene internal tandem duplication [Presence] in Blood or Tissue by Molecular genetics method,79210-1,21492353,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
792-2,3010409,LOINC,loinc,Erütrotsüüdid liikvoris,Erythrocytes [#/volume] in Cerebral spinal fluid by Manual count,792-2,3010409,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
793-0,3014341,LOINC,loinc,Erütrotsüüdid pleuravedelikus,Erythrocytes [#/volume] in Pleural fluid by Manual count,793-0,3014341,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79462-8,21490936,LOINC,loinc,Iduronaat-2-sulfataasi aktiivsus vereplekist (MS/MS),Iduronate-2-Sulfatase [Enzymatic activity/volume] in DBS,79462-8,21490936,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79463-6,21491824,LOINC,loinc,N-atsetüülgalaktosamiin-4-sulfataasi aktiivsus vereplekist (MS/MS),N-Acetylgalactosamine-4-Sulfatase [Enzymatic activity/volume] in DBS,79463-6,21491824,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
795-5,3020762,LOINC,loinc,Erütrotsüüdid kõhuõõnevedelikus,Erythrocytes [#/volume] in Peritoneal fluid by Manual count,795-5,3020762,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79563-3,21491187,LOINC,loinc,Mukopolüsahharidoos I paneel vereplekist,Mucopolysaccharidosis type I newborn screening panel,79563-3,21491187,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79570-8,21491194,LOINC,loinc,"Lynch sündroom - MLH1, MSH2, MSH6 geenide mutatsioonid (sekveneerimine)",MLH1+MSH2+MSH6+PMS2 gene deletion+duplication and full mutation analysis in Blood or Tissue by Molecular genetics method,79570-8,21491194,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
7958-2,3008419,LOINC,loinc,Leishmania-vastased antikehad seerumis/plasmas,Leishmania sp Ab [Presence] in Serum,7958-2,3008419,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
7962-4,3013927,LOINC,loinc,Leetriviirusevastase IgG hulk seerumis/plasmas,Measles virus IgG Ab [Units/volume] in Serum,7962-4,3013927,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79677-1,21491397,LOINC,loinc,Puriinid ja pürimidiinid uriinis,Purine and Pyrimidine pattern [Interpretation] in Urine Narrative,79677-1,21491397,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
797-1,3000078,LOINC,loinc,Erütrotsüüdid liigesevedelikus,Erythrocytes [#/volume] in Synovial fluid by Manual count,797-1,3000078,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79713-4,21491536,LOINC,loinc,TPMT metaboolne aktiivsus genotüübi alusel,TPMT gene product metabolic activity interpretation in Blood or Tissue Qualitative by Molecular genetics method,79713-4,21491536,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79714-2,21491537,LOINC,loinc,CYP2C19 metaboolne aktiivsus genotüübi alusel,CYP2C19 gene product metabolic activity interpretation in Blood or Tissue Qualitative by Molecular genetics method,79714-2,21491537,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79715-9,21491538,LOINC,loinc,CYP2D6 metaboolne aktiivsus genotüübi alusel,CYP2D6 gene product metabolic activity interpretation in Blood or Tissue Qualitative by Molecular genetics method,79715-9,21491538,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79716-7,21491539,LOINC,loinc,CYP2C9 metaboolne aktiivsus genotüübi alusel,CYP2C9 gene product metabolic activity interpretation in Blood or Tissue Qualitative by Molecular genetics method,79716-7,21491539,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79717-5,21491540,LOINC,loinc,CYP3A5 metaboolne aktiivsus genotüübi alusel,CYP3A5 gene product metabolic activity interpretation in Blood or Tissue Qualitative by Molecular genetics method,79717-5,21491540,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79718-3,21491541,LOINC,loinc,UGT1A1 metaboolne aktiivsus genotüübi alusel,UGT1A1 gene product metabolic activity interpretation in Blood or Tissue Qualitative by Molecular genetics method,79718-3,21491541,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79719-1,21491542,LOINC,loinc,DPYD metaboolne aktiivsus genotüübi alusel,DPYD gene product metabolic activity interpretation in Blood or Tissue Qualitative by Molecular genetics method,79719-1,21491542,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
79722-5,21491545,LOINC,loinc,SLCO1B1 geeniprodukti funktsioon genotüübi alusel,SLCO1B1 gene product functional interpretation in Blood or Tissue Qualitative by Molecular genetics method,79722-5,21491545,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
7983-0,3006120,LOINC,loinc,Parvoviiruse B19 vastase IgG hulk seerumis/plasmas,Parvovirus B19 IgG Ab [Units/volume] in Serum,7983-0,3006120,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
7984-8,3026515,LOINC,loinc,Parvoviiruse B19 vastase IgM hulk seerumis/plasmas,Parvovirus B19 IgM Ab [Units/volume] in Serum,7984-8,3026515,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
798-9,3002864,LOINC,loinc,Erütrotsüüdid,Erythrocytes [#/volume] in Urine by Automated count,798-9,3002864,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
7993-9,3025023,LOINC,loinc,Rinoviiruse RNA,Rhinovirus RNA [Presence] in Specimen by NAA with probe detection,7993-9,3025023,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
801-1,3020412,LOINC,loinc,Drepanotsütoos ehk sirprakkude olemasolu,Sickle cells [Presence] in Blood by Light microscopy,801-1,3020412,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8015-0,3017527,LOINC,loinc,Punetiseviirusevastase IgM hulk seerumis/plasmas,Rubella virus IgM Ab [Units/volume] in Serum,8015-0,3017527,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80-2,3020506,LOINC,loinc,Tsefiksiim MIK,Cefixime [Susceptibility] by Minimum inhibitory concentration (MIC),80-2,3020506,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80348-6,21492842,LOINC,loinc,Enteropatogeense Escherichia coli (EPEC) DNA roojas,Escherichia coli enteropathogenic eae gene [Presence] in Stool by NAA with non-probe detection,80348-6,21492842,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
803-7,3004381,LOINC,loinc,Toksogeenne granulatsioon,Toxic granules [Presence] in Blood by Light microscopy,803-7,3004381,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80374-2,42529121,LOINC,loinc,"Adenoviiruse, rotaviiruse ja noroviiruse Ag roojas (paneel, ribaanalüüs)",Adenovirus and Norovirus and Rotavirus Ag panel - Stool by Rapid immunoassay,80374-2,42529121,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8041-6,3028061,LOINC,loinc,Treponema pallidum vastased antikehad seerumis/plasmas (hemaglutinatsiooni test),Treponema pallidum Ab [Presence] in Serum by Hemagglutination,8041-6,3028061,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8042-4,3028299,LOINC,loinc,Trichinella spiralis vastased antikehad seerumis/plasmas,Trichinella spiralis Ab [Units/volume] in Serum,8042-4,3028299,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80426-0,21492864,LOINC,loinc,D-hepatiidi viiruse RNA hulk plasmas (copies/mL),Hepatitis D virus RNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,80426-0,21492864,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8043-2,3009903,LOINC,loinc,Trichinella spiralis vastane IgG seerumis/plasmas (immunoblot),Trichinella spiralis IgG Ab [Presence] in Serum,8043-2,3009903,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
806-0,3023694,LOINC,loinc,Leukotsüüdid liikvoris,Leukocytes [#/volume] in Cerebral spinal fluid by Manual count,806-0,3023694,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8061-4,3004616,LOINC,loinc,Tuumavastased antikehad seerumis/plasmas,Nuclear Ab [Presence] in Serum,8061-4,3004616,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80619-0,21493406,LOINC,loinc,Zika viiruse vastase IgM hulk seerumis/plasmas,Zika virus IgM Ab [Units/volume] in Serum or Plasma by Immunoassay,80619-0,21493406,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80660-4,21492965,LOINC,loinc,Strongyloides-vastane IgG seerumis/plasmas,Strongyloides sp IgG Ab [Presence] in Serum by Immunoassay,80660-4,21492965,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80677-8,21493558,LOINC,loinc,Enterotoksiini tootva Escherichia coli (ETEC) DNA roojas,Escherichia coli enterotoxigenic eltA+estB genes [Presence] in Stool by NAA with probe detection,80677-8,21493558,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80679-4,21493560,LOINC,loinc,Enterohemoraagilise Escherichia coli (EHEC) DNA roojas,Escherichia coli Stx1 and Stx2 toxin stx1+stx2 genes [Presence] in Stool by NAA with probe detection,80679-4,21493560,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80681-0,21493562,LOINC,loinc,"Cryptosporidium hominis, Cryptosporidium parvum DNA roojas",Cryptosporidium parvum+hominis oocyst wall protein COWP gene [Presence] in Stool by NAA with probe detection,80681-0,21493562,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80683-6,21493564,LOINC,loinc,Giardia lamblia DNA roojas,Giardia lamblia 18S rRNA [Presence] in Stool by NAA with probe detection,80683-6,21493564,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8072-1,3037870,LOINC,loinc,Insuliinivastaste IgG hulk seerumis/plasmas,Insulin Ab [Units/volume] in Serum,8072-1,3037870,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
80824-6,21493898,LOINC,loinc,Zika viiruse vastane IgM seerumis/plasmas,Zika virus IgM Ab [Presence] in Serum or Plasma by Immunoassay,80824-6,21493898,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
808-6,3037822,LOINC,loinc,Leukotsüüdid pleuravedelikus,Leukocytes [#/volume] in Pleural fluid by Manual count,808-6,3037822,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8098-6,3025547,LOINC,loinc,Türeoglobuliinivastane IgG seerumis/plasmas,Thyroglobulin Ab [Units/volume] in Serum or Plasma,8098-6,3025547,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8099-4,3027238,LOINC,loinc,Türeoidperoksüdaasi vastane IgG seerumis/plasmas,Thyroperoxidase Ab [Units/volume] in Serum or Plasma,8099-4,3027238,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81-0,3020743,LOINC,loinc,Tsefiksiim Disk,Cefixime [Susceptibility] by Disk diffusion (KB),81-0,3020743,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
810-2,3002858,LOINC,loinc,Leukotsüüdid kõhuõõnevedelikus,Leukocytes [#/volume] in Peritoneal fluid by Manual count,810-2,3002858,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81140-6,21494697,LOINC,loinc,CYP3A5 genotüüp,CYP3A5 gene allele [Genotype] in Blood or Tissue by Molecular genetics method Nominal,81140-6,21494697,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
812-8,3000721,LOINC,loinc,Leukotsüüdid spermas,Leukocytes [#/volume] in Semen by Manual count,812-8,3000721,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
814-4,3033878,LOINC,loinc,Leukotsüüdid liigesevedelikus,Leukocytes [#/volume] in Synovial fluid by Manual count,814-4,3033878,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81620-7,21493850,LOINC,loinc,Bronhoalveolaarloputuse vedeliku tsütogramm (mikroskoopia),Differential panel - Bronchial specimen,81620-7,21493850,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81695-9,21493972,LOINC,loinc,Mikrosatelliitide ebastabiilsus kasvajakoes,Microsatellite instability [Interpretation] in Cancer specimen Qualitative,81695-9,21493972,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81749-4,21494131,LOINC,loinc,RB1 (13q14) deletsioon (FISH),Chromosome region 13q14 deletion in Bone marrow by FISH,81749-4,21494131,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81772-6,21494147,LOINC,loinc,Dermatophagoides pteronyssinus vastane IgG seerumis/plasmas,European house dust mite IgG Ab [Mass/volume] in Serum,81772-6,21494147,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81782-5,21493135,LOINC,loinc,Timuti õietolmu vastane IgG seerumis/plasmas,Timothy IgG Ab [Mass/volume] in Serum,81782-5,21493135,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81783-3,21494256,LOINC,loinc,Kanasulgede vastane IgG seerumis/plasmas,Chicken feather IgG Ab [Mass/volume] in Serum,81783-3,21494256,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81785-8,21494258,LOINC,loinc,Pardisulgede vastane IgG seerumis/plasmas,Duck feather IgG Ab [Mass/volume] in Serum,81785-8,21494258,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81788-2,21494261,LOINC,loinc,"Sarapuupähkli komponendi Cor a 14 (säilitusvalk, 2S albumiin) vastane IgE seerumis/plasmas",Hazelnut recombinant (rCor a) 14 IgE Ab [Units/volume] in Serum,81788-2,21494261,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81789-0,21494262,LOINC,loinc,Kreeka pähkli komponendi Jug r 3 (nsLTP) vastane IgE seerumis/plasmas,English walnut recombinant (rJug r) 3 IgE Ab [Units/volume] in Serum,81789-0,21494262,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81790-8,21494263,LOINC,loinc,"Kreeka pähkli komponendi Jug r 1 (säilitusvalk, 2S albumiin) vastane IgE seerumis/plasmas",English walnut recombinant (rJug r) 1 IgE Ab [Units/volume] in Serum,81790-8,21494263,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81791-6,21494264,LOINC,loinc,Õuna komponendi Mal d 3 (nsLTP) vastane IgE seerumis/plasmas,Apple recombinant (rMal d) 3 IgE Ab [Units/volume] in Serum,81791-6,21494264,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81820-3,21494289,LOINC,loinc,1. tüüpi tsitrullineemia - ASS1 geeni mutatsioonid (NGS),ASS1 gene targeted mutation analysis in Blood or Tissue by Molecular genetics method,81820-3,21494289,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81822-9,21494291,LOINC,loinc,Bardet-Biedli sündroom - BBS10 geeni mutatsioonid (sekveneerimine),BBS10 gene targeted mutation analysis in Blood or Tissue by Molecular genetics method,81822-9,21494291,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81846-8,21493139,LOINC,loinc,Frontotemporaalne dementsus (FTD) - C9orf72 geeni heksanukleotiidsed kordused,C9orf72 gene GGGGCC repeat analysis in Blood or Tissue by Molecular genetics method,81846-8,21493139,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81990-4,21494786,LOINC,loinc,"Maapähkli komponendi Ara h 1 (säilitusvalk, 7S globuliin) vastane IgE seerumis/plasmas (immunoblot)",Peanut recombinant (rAra h) 1 IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),103071-7,3966319,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81991-2,21494787,LOINC,loinc,"Maapähkli komponendi Ara h 2 (säilitusvalk, 2S albumiin) vastane IgE seerumis/plasmas (immunoblot)",Peanut recombinant (rAra h) 2 IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),103072-5,3966620,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81992-0,21494788,LOINC,loinc,"Maapähkli komponendi Ara h 3 (säilitusvalk, 11S globuliin) vastane IgE seerumis/plasmas (immunoblot)",Peanut recombinant (rAra h) 3 IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),103073-3,3964969,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
81994-6,21494790,LOINC,loinc,Maapähkli komponendi Ara h 9 (nsLTP) vastane IgE seerumis/plasmas (immunoblot),Peanut recombinant (rAra h) 9 IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),103075-8,3966655,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82026-6,21494927,LOINC,loinc,Ristreageerivate süsivesikdeterminantide vastane IgE seerumis/plasmas (immonoblot),Bromelin MUXF3 IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),103107-9,3965905,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8203-2,3019859,LOINC,loinc,Mangaan ööpäevases uriinis,Manganese [Mass/time] in 24 hour Urine,8203-2,3019859,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82045-6,21494943,LOINC,loinc,"Umbrohtude õietolmu (segu 7: härjasilm, võilill, süstlehine teeleht, valge hanemalts, harilik kuldvits) vastane IgE seerumis/plasmas",Weed Allergen Mix 7 (Ox-eye daisy+Dandelion+English plantain+Goosefoot or Lambs quarters+Goldenrod) IgE Ab [Units/volume] in Serum by Multidisk,82045-6,21494943,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82068-8,21492943,LOINC,loinc,"Toiduallergeenide (segu 29: apelsin, sidrun, greip, mandariin) vastane IgE seerumis/plasmas",Citrus Allergen Mix (Orange+Lemon+Grapefruit+Clementine) IgE Ab [Units/volume] in Serum by Multidisk,82068-8,21492943,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82074-6,21492949,LOINC,loinc,"Toiduallergeenide (segu 72: basiilik, apteegitilli seeme, ingver, aniis) vastane IgE seerumis/plasmas",Food Allergen Mix 72 (Fennel seed+Basil+Anise+Ginger) IgE Ab [Units/volume] in Serum by Multidisk,82074-6,21492949,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82085-2,21492960,LOINC,loinc,"Hallitusseente (segu 4: Aspergillus niger, Aspergillus, flavus, Aspergillus terreus, Aspergillus fumigatus) vastane IgE seerumis/plasmas",Mold Allergen Mix 4 (Aspergillus fumigatus+Aspergillus niger+Aspergillus terreus+Aspergillus flavus) IgE Ab [Units/volume] in Serum by Multidisk,82085-2,21492960,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82092-8,21493045,LOINC,loinc,"Kutseallergeenide (segu 4: nisu, soja, alfaamülaas, Sitophilus granarius) vastane IgE seerumis/plasmas",Occupational Allergen Mix 4 (Amylase+Soybean+Grain weevel+Wheat) IgE Ab [Units/volume] in Serum by Multidisk,82092-8,21493045,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82138-9,21493199,LOINC,loinc,Kuulmislangus - konneksiin 26 (GJB2) geeni c.35delG mutatsioon,GJB2 gene c.35delG targeted mutation analysis in Blood or Tissue by Molecular genetics method,82138-9,21493199,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82140-5,21493201,LOINC,loinc,MYD88 p.L265P mutatsiooni DNA,MYD88 gene p.Leu265Pro targeted mutation analysis in Blood or Tissue by Molecular genetics method,82140-5,21493201,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82181-9,21493347,LOINC,loinc,Cryptococcus neoformans/Cryptococcus gattii DNA,Cryptococcus gattii+neoformans DNA [Presence] in Cerebral spinal fluid by NAA with non-probe detection,82181-9,21493347,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82200-7,21493468,LOINC,loinc,"Vibrio cholerae, Vibrio parahaemolyticus, Vibrio vulnificus DNA roojas",Vibrio cholerae+parahaemolyticus+vulnificus DNA [Presence] in Stool by NAA with non-probe detection,82200-7,21493468,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82202-3,21493470,LOINC,loinc,Yersinia enterocolitica DNA roojas,Yersinia enterocolitica DNA [Presence] in Stool by NAA with non-probe detection,82202-3,21493470,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82376-5,42529513,LOINC,loinc,C-hepatiidi viiruse elbasviir-tundlikkus geneetiliste mutatsioonide alusel,Elbasvir [Susceptibility] by Genotype method,82376-5,42529513,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82377-3,42529514,LOINC,loinc,C-hepatiidi viiruse ledipasviir-tundlikkus geneetiliste mutatsioonide alusel,Ledipasvir [Susceptibility] by Genotype method,82377-3,42529514,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82378-1,42529515,LOINC,loinc,C-hepatiidi viiruse ombitasviir-tundlikkus geneetiliste mutatsioonide alusel,Ombitasvir [Susceptibility] by Genotype method,82378-1,42529515,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82379-9,42529516,LOINC,loinc,C-hepatiidi viiruse daklatasviir-tundlikkus geneetiliste mutatsioonide alusel,Daclatasvir [Susceptibility] by Genotype method,82379-9,42529516,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82393-0,42529530,LOINC,loinc,Fibrillariinivastase IgG hulk seerumis/plasmas,Fibrillarin Ab [Units/volume] in Serum by Line blot,82393-0,42529530,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8245-3,3004167,LOINC,loinc,Tsink veres (mg/L),Zinc [Mass/volume] in Blood,8245-3,3004167,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82456-5,42528601,LOINC,loinc,Inimese papilloomiviiruse 16. tüübi RNA,Human papilloma virus 16 E6+E7 mRNA [Presence] in Cervix by NAA with probe detection,82456-5,42528601,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8247-9,3006175,LOINC,loinc,Lima,Mucus [Presence] in Urine sediment by Light microscopy,8247-9,3006175,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
8251-1,3004691,LOINC,loinc,Allergiaanalüüside tõlgendus,Service comment,8251-1,3004691,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82515-8,42528660,LOINC,loinc,Nijmegen breakage sündroom - NBN geeni mutatsioonid (sekveneerimine),NBN gene targeted mutation analysis in Blood or Tissue by Molecular genetics method,82515-8,42528660,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82520-8,42528665,LOINC,loinc,C-hepatiidi viiruse velpatasviir-tundlikkus geneetiliste mutatsioonide alusel,Velpatasvir [Susceptibility] by Genotype method,82520-8,42528665,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82521-6,42528666,LOINC,loinc,C-hepatiidi viiruse paritapreviir-tundlikkus geneetiliste mutatsioonide alusel,Paritaprevir [Susceptibility] by Genotype method,82521-6,42528666,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82523-2,42528701,LOINC,loinc,C-hepatiidi viiruse grasopreviir-tundlikkus geneetiliste mutatsioonide alusel,Grazoprevir [Susceptibility] by Genotype method,82523-2,42528701,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82534-9,42528712,LOINC,loinc,Perekondlik hüpokaltsiuuriline hüperkaltseemia - CASR geeni mutatsioonid (sekveneerimine),CASR gene full mutation analysis in Blood or Tissue by Sequencing,82534-9,42528712,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82538-0,42528716,LOINC,loinc,CALR geeni mutatsioonid 9. eksonis (sekveneerimine),CALR gene exon 9 full mutation analysis in Blood or Tissue by Molecular genetics method,82538-0,42528716,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82539-8,42528717,LOINC,loinc,"India pähkli komponendi Ana o 3 (säilitusvalk, 2S albumiin) vastane IgE seerumis/plasmas",Cashew nut recombinant (rAna o) 3 IgE Ab [Units/volume] in Serum,82539-8,42528717,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82549-7,42528727,LOINC,loinc,"Toiduallergeenide (segu 30: kiivi, papaia, mango, banaan, avokaado) vastane IgE seerumis/plasmas",Food Allergen Mix 30A (Kiwi+Papaya+Mango+Banana+Avocado) IgE Ab [Units/volume] in Serum by Multidisk,82549-7,42528727,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82552-1,42528730,LOINC,loinc,"Toiduallergeenide (segu 32: lääts, hernes, aeduba, jaanileivapuujahu) vastane IgE seerumis/plasmas",Food Allergen Mix 32 (Carob+Lentil+White bean+Pea) IgE Ab [Units/volume] in Serum by Multidisk,82552-1,42528730,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82573-7,42528751,LOINC,loinc,Kase õietolmu komponendi Bet v 6 (isoflavooni reduktaas) vastane IgE seerumis/plasmas (immunoblot),Silver Birch recombinant (rBet v) 6 IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),103122-8,3965944,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
82583-6,42528757,LOINC,loinc,Gliadaiinivastane IgE seerumis/plasmas,Wheat native (nTri a) 19+20+21 IgE Ab [Units/volume] in Serum,82583-6,42528757,LOINC,Measurement,Lab Test,2025-12-03,2099-12-31
